SaleID,CustomerID,ProductID,DateID,Quantity,SalesAmount
69f1738d-0019-4835-9b65-5a99d928920f,C0499,1001,26,29.0,1803.48
1a19c23a-75a5-47a8-87e0-2c07ca8d4a6c,C0759,1040,115,29.0,1972.0
cac73ff4-2cb8-4f99-8a4a-4d4770b35bd1,C0457,1002,140,47.0,1065.04
7f0eea46-8102-480b-aa35-a162dceb554e,C0533,1009,66,19.0,673.63
84e776f7-d7df-4f20-aa0b-46960e8bd929,C0166,1040,163,9.0,1962.89
53e57fe3-a085-45f2-9802-cc79e79a5e76,C0944,1023,166,13.0,1576.21
62558133-3e04-4991-ae53-39576c5ddc56,C0212,1046,169,16.0,479.34
cb455b39-5412-475b-9051-e509065454c5,C0649,1029,138,22.0,1193.66
af0ea387-75e1-4b3e-862d-a6ee41e58a89,C0381,1036,177,48.0,658.84
6468443c-eb54-43ba-b300-671f08cc4c15,C0236,1048,112,1.0,1059.97
bbef3af0-4182-4ac5-8fed-4f0ea73870c7,C0830,1013,86,11.0,908.99
ee826f07-f3c4-4035-aceb-5474f93705d5,C0797,1021,3,50.0,1298.43
6d1698fc-147d-4e36-bf16-32811ff9a313,C0922,1029,144,14.0,57392.45
ce0e483b-60d4-49ec-9968-4f8a431947f1,C0708,1038,92,7.0,1095.34
8da48d54-bfc6-4f87-a6a5-e78b39eb4df6,C0826,1012,26,47.0,1429.81
e0dc6623-623b-4181-8968-9984ef720276,C0294,1033,43,35.0,1368.74
f1e0454d-9ff6-46cc-8914-01204ea4e2d1,C0909,1006,41,43.0,1239.87
083d3410-11ca-4583-babd-073cb90bd1ec,C0157,1007,145,12.0,1359.9
be110a0c-2768-478f-ae88-aeae60d78d8b,C0721,1009,178,11.0,1463.86
f8df1e67-343e-40aa-8d9b-ed78e9084169,C0305,1002,27,49.0,322.1
4ab18be2-cf86-4570-9228-2e74cc4f037b,C0479,1040,77,22.0,720.13
085b7da6-9271-45ac-b990-712fb8719235,C0100,1036,148,49.0,1348.83
9962d79f-7c58-4b62-b3b9-b817430e9720,C0769,1007,119,15.0,203.33
b71338cb-95b9-4916-95a5-828a5be3b7ab,C0238,1039,70,6.0,436.36
8cf06e80-632d-4918-86fd-ef4584160972,C0813,1022,117,8.0,213.09
1300072d-c3f2-4b7c-8104-03f616fee978,C0517,1009,166,45.0,1556.12
9925031f-a3a7-4629-b281-b1bd0723135e,C0266,1007,134,8.0,499.03
4eab0a58-d8f4-478c-a05f-e956e9ce2fd1,C0588,1009,76,13.0,1899.6
b09a68a5-bcc3-488e-94aa-0bf57cc758e5,C0106,1014,137,19.0,910.3
26c99f5d-5eb1-419d-a4c9-f3ef01998e58,C0905,1048,99,37.0,1063.38
a369a520-8a44-434f-ab34-3455d5e98f6f,C0523,1007,50,46.0,102.61
0ad07691-a95a-4ffb-80e3-e4dfbd647f2b,C0800,1025,173,37.0,1306.25
638708ba-b426-4600-8a8b-59b0da4af027,C0684,1023,147,18.0,357.63
5b5566de-bdf6-40fd-a948-b30cc7d26dd9,C0782,1034,161,12.0,1900.78
2d3e115c-9103-42d3-a62b-43de2a29ea8f,C0640,1041,163,25.0,957.82
6c0768b3-972f-437d-89b2-72c87f52afdc,C0977,1049,12,34.0,1207.43
cce4940f-22b6-47b8-8271-2c0d3807f3df,C0629,1026,67,25.0,255.24
d975c0ba-3e7d-4092-aa20-38b191694ed8,C0567,1044,7,11.0,1537.63
d2b88389-c632-4460-bf48-a77420335d7c,C0243,1042,179,17.0,76.01
8217cc7f-8084-4d7d-b213-5ddca64be985,C0131,1000,91,24.0,1973.09
76ce9563-84aa-4698-ac1a-471332072c3e,C0912,1006,4,10.0,906.28
18eb5c40-c4f3-44a0-9f93-d6e640fefd1b,C0800,1038,5,45.0,631.92
f070130f-2c1e-4f2d-8064-f92234392f8c,C0896,1003,10,17.0,523.59
badbcbc6-0b0e-41b9-8d21-a0705caaa1a6,C0229,1036,87,16.0,138.24
94cca939-fb0f-4e8a-9079-fdc4abda5eaf,C0937,1006,137,47.0,1714.39
b85f8d67-0bd5-4e3f-a5be-7d50dd80553b,C0750,1001,62,10.0,289.65
0c790619-188e-49cf-8a83-55a6633b3b4f,C0811,1046,36,44.0,871.29
cc8f2449-66cb-4e4a-bfad-0595b628020a,C0511,1009,61,15.0,1597.61
9e64ef2b-ac79-49ef-8844-364b7c9d91f1,C0056,1045,157,14.0,1808.91
c05a151a-adf1-4ae6-abd9-a43f011ac52b,C0884,1028,148,45.0,1833.49
5d0bb656-8704-4f9b-accc-960f43af593c,C0548,1046,89,5.0,82.61
0c7366a7-f5ba-473c-b126-204b26e22a65,C0210,1011,48,48.0,1104.45
4a652362-aa18-4cc6-9848-946c00bdeea4,C0051,1029,33,33.0,1460.02
e7e106f4-beaf-4a31-9129-50dcca89b6fc,C0338,1005,27,27.0,1776.34
0332125a-215d-4dc8-9838-3938979824d4,C0742,1033,29,23.0,624.92
2858fc4a-2386-4c38-a882-45d2270144ce,C0759,1016,75,5.0,403.77
3ecc9540-2873-4194-8765-fecdf0976512,C0655,1036,54,37.0,1815.44
86497253-0ad2-435c-a721-a70dcbf19808,C0122,1030,118,25.0,1678.08
9439d9c7-daf0-4e2a-8f47-62871e3a5564,C0611,1003,156,35.0,749.07
b430ca35-8f25-4b00-a332-b0e70d2bc9e7,C0619,1011,111,33.0,1259.32
01da3385-d2dc-42a9-bfb1-38983a20dd47,C0208,1020,177,48.0,1917.24
ff87785c-e0bd-4784-96b8-4e3abc51a843,C0286,1008,167,16.0,1533.5
972aa42c-c836-499b-91b2-e5fe2fba6ac6,C0800,1018,153,15.0,199.13
5aa6b674-771a-4c90-b912-113a59dfafb7,C0530,1030,143,5.0,1159.33
58cd63a8-ddc4-45c7-b228-2cafc888694a,C0084,1020,21,23.0,1924.84
cd720957-708e-47e7-8872-7bd097db3cd9,C0654,1017,85,3.0,880.21
f8b29dc4-6cb5-4124-8d9e-b6409a361d14,C0123,1012,84,28.0,970.46
5008a247-b3b3-4c84-b9b9-55e809dce330,C0838,1033,114,18.0,398.01
ce5ea455-5abb-4fa0-8eb4-3780a09f729a,C0133,1026,12,9.0,1469.53
0290893e-308f-40dc-8439-b61addecba30,C0404,1011,11,22.0,753.06
2a56e0f0-b1b8-42df-ba04-a24b6fbc5e8c,C0572,1007,155,8.0,1015.07
4848ac1e-ae7e-402a-9e48-7b2402a7311c,C0931,1047,40,22.0,1015.07
ac7f42d2-1b0f-48fc-9533-d629bacaf112,C0718,1037,66,24.0,1073.69
ae833449-e145-4b0d-9b46-8ad89aafafe2,C0439,1043,155,3.0,934.53
17b33763-205d-4d0d-a7ff-0e29a3ceb484,C0645,1044,20,7.0,973.26
e4cb8efd-2b0f-4e17-b0be-da120df7b693,C0122,1009,111,29.0,834.18
8db26707-c7d3-49a6-bb6c-6447b4900be5,C0116,1010,20,10.0,1034.06
128a2af0-e794-47f9-a329-12a0e1ec31a9,C0531,1048,80,36.0,869.4
dd79e7ad-06ee-431f-9579-0980ec805b9d,C0566,1039,9,9.0,690.37
f0803471-1c4b-45df-a970-69c0e0a7d68e,C0423,1028,48,47.0,837.62
44781f3e-3717-47a9-b28f-bd6312d6d76a,C0151,1027,71,23.0,150.18
6ad408ed-eb25-4df5-bacf-d7e2b3dcd2af,C0190,1004,118,26.0,233.94
438a4fcf-1fcd-478c-a0eb-d3df5d0d7fb4,C0231,1007,94,38.0,742.02
2ee4fa0f-e8f5-436f-9251-56049a0e986a,C0465,1043,160,47.0,1748.2
797caaee-1a90-458c-8a5e-526dfc706515,C0231,1025,177,2.0,945.23
b11aebd9-444a-4375-baf4-aa4c1f65eaf0,C0463,1033,150,13.0,106.42
01c8a472-e1f7-48b0-94c1-2895ccfd4cfb,C0892,1000,94,41.0,1143.66
2c8d93ae-f4fc-495e-8463-b91cd2d3bf2b,C0838,1006,168,7.0,183.47
171d5121-215b-4570-afc7-89389a3422d8,C0843,1040,72,26.0,1558.25
0ddbce21-314a-445f-bc33-a6fc9f2ed0e1,C0646,1006,133,7.0,65364.17
0d6b314d-8149-48d8-96c6-b2150c5d1cf5,C0408,1034,24,15.0,1492.69
fbdf2cec-a70f-4956-a908-f9d6bbff0de0,C0407,1036,140,21.0,336.02
fff0837a-30bf-4928-8a16-0fef92507762,C0199,1005,118,46.0,723.55
7b0f56b9-ecfe-406d-a916-1edc54f60a17,C0859,1009,18,9.0,694.06
8f603d3e-0dbd-49e9-8032-f225934be553,C0023,1037,91,43.0,685.75
5256c741-e455-4dfa-a598-0d4277d938c2,C0485,1008,4,42.0,662.21
1247cdb0-f206-41b3-b9f2-0233cbe9b099,C0279,1018,94,47.0,1889.8
66199bb2-d8fc-472e-b3ec-3911eff94cbf,C0405,1000,164,9.0,452.19
a15ab131-cec5-4706-836d-340d3a685d85,C0371,1037,177,22.0,503.52
f2303c87-fb2f-42cf-85da-725b7715ea38,C0251,1022,26,9.0,1477.68
8284e54b-5a39-4140-8203-d362b8c82ac5,C0157,1012,153,10.0,177.32
39f9cc4a-b8b2-4671-8f5f-d0cca6635e72,C0273,1018,26,12.0,1018.24
117a7478-ccc7-4dee-bc9f-176199306550,C0045,1038,56,8.0,1761.83
367a94cb-f44d-4d90-91b4-40f04c0ff900,C0285,1022,38,13.0,342.57
1f0a0fff-e291-4b6f-8629-5f9e5aebad81,C0041,1032,121,10.0,833.46
96c928db-2f49-48ae-b14c-1af529704053,C0077,1027,162,8.0,524.24
098080d2-8fa2-4f93-ad52-b241836ad400,C0905,1046,119,1.0,914.91
a1bedef0-4758-4649-9c45-f915fdfd4ec1,C0965,1009,14,29.0,1957.94
d82a5cba-b2cf-41ef-86d7-4a6904f6c50c,C0292,1033,13,46.0,772.53
9cca2e42-9fa6-45c8-b6cd-7b5eabca8030,C0304,1008,108,46.0,1290.28
8b9a9c58-e4ad-4163-8e8f-150257d90fdc,C0331,1007,129,6.0,1657.5
4a948a57-28c3-40d7-9f45-5a2f0a9e4751,C0023,1048,91,21.0,1015.07
ea834d80-faf9-4b34-b44c-1d8d5004b4a6,C0225,1018,95,22.0,1613.76
d4ecbfc5-5799-4896-8e0b-6f9897ea5fba,C0331,1030,93,21.0,1015.07
bfa58adb-8f4b-4943-8aac-0b6b9527c0e3,C0480,1033,131,21.0,1406.24
cc48e698-95ef-4cec-b121-cb8af5a720a8,C0671,1012,96,18.0,801.39
bd957e2d-541a-42b7-a21e-046b13e75497,C0663,1005,62,41.0,323.32
e85c91ea-4ea9-4095-b9a4-a7dcdf2d0337,C0094,1025,22,19.0,991.5
a5a9908e-dd0a-4f40-ad8f-c53314ab7c89,C0490,1046,115,40.0,85.94
7991f4a5-1b50-4a7f-a2af-fb3226ec2f06,C0489,1045,179,32.0,1019.89
043051ca-5fd0-4368-b7fd-a6b9ef7d6f4d,C0986,1032,8,35.0,504.31
aec6e2ed-b891-4129-9aac-78c1ab07a090,C0261,1002,37,28.0,1049.51
ee6dbd0f-7b5b-4623-8466-e483b6fd809d,C0790,1048,140,9.0,1015.07
5938a988-469c-4dfb-a388-30508f3e0bac,C0853,1033,70,10.0,1553.75
0c3b965c-6de9-4420-a54a-53ba87f0b632,C0382,1045,130,47.0,949.16
7f357b8b-f01c-46b3-ab5f-c04545b1b48a,C0763,1026,17,42.0,1335.88
a976ff8c-90c2-4a95-8456-00d40e2b7d23,C0005,1009,73,30.0,789.45
16d83fd3-d96c-4401-a566-85e9f4a0fe20,C0780,1006,31,14.0,478.81
141f7613-7acc-4269-8b34-30d95c8c2755,C0222,1032,150,26.0,627.71
377a71ba-32a5-42c1-bfeb-922e40218143,C0260,1000,63,19.0,440.43
f3541e0a-30a3-4c0c-865d-3bab5047d867,C0748,1021,26,34.0,783.93
7a9fc05c-fea0-464a-b7d6-b088151cd781,C0383,1020,150,46.0,952.02
f026f9dd-e78c-42a5-9962-fec1115df16a,C0485,1010,110,13.0,442.32
52d13fbf-d74e-4bac-beb9-d9ef24d9e760,C0203,1029,9,14.0,836.99
d5f22c03-9b3e-4041-8ada-331bd81168cd,C0176,1035,175,21.0,1251.2
4fda3a62-62e3-4180-a47e-0e6c8ac62142,C0964,1007,54,10.0,934.4
17c00259-8cd3-4941-bf5f-a6722e2c7cc4,C0245,1039,175,9.0,882.7
f54bac7a-2006-4ba0-b941-86bf63bb068d,C0578,1041,169,31.0,392.58
5caef670-4069-47dc-bafd-a8d1979c0eeb,C0926,1014,41,19.0,123.81
98d292b6-499e-41e2-b9cb-c925e7e13f5d,C0479,1012,99,33.0,1369.09
c2c82c12-e570-47de-b00e-726ab3de4ed6,C0555,1036,59,44.0,784.41
8ec912f7-b192-4520-ae55-f14829b130be,C0305,1048,161,44.0,368.77
0e4a6339-88b0-49c7-9eae-8b6fa317c102,C0414,1019,155,44.0,1860.03
f2108e40-aa89-464d-b464-6160dbfdc6ef,C0513,1032,176,23.0,1310.03
60b01872-f2c1-409e-8c50-7282d563284c,C0533,1017,3,24.0,576.0
5123e94b-3594-4c00-900d-2ab96369e1e0,C0391,1020,42,40.0,1785.51
97fa2481-d1cf-4485-b602-9f3a4d92732e,C0478,1048,32,34.0,1767.01
a3aa9d20-7303-43dc-9b80-4044ae4dfdc1,C0034,1038,121,39.0,1837.18
7eb67fa0-260e-41d8-805b-2419fea3a6d2,C0259,1031,95,47.0,157.42
2674c45c-d207-43ac-8792-eeec6c37bf1a,C0322,1016,80,43.0,101.16
af2f258c-a18a-4215-ac3f-cf10f8c6975a,C0160,1001,120,43.0,1341.83
caa11957-1a40-4814-8b27-53c2e1ba6e54,C0349,1035,77,37.0,1726.75
252a18e7-efe7-4002-be46-f324ac5d4941,C0515,1032,23,24.0,337.46
3ca1cb77-197a-4a9d-bf69-d61306f47d61,C0920,1047,1,2.0,49516.53
89a1063b-9b6c-4773-86d5-5a0409ac05e5,C0507,1002,122,16.0,156.47
e72f781d-c7a9-4be7-8305-a88833e7ae8f,C0305,1029,26,9.0,1596.32
266a7583-f7fe-454c-ba7d-7242c672cc91,C0552,1011,95,35.0,1024.24
738f95b7-f212-4379-986e-59bc0394a038,C0526,1046,102,8.0,329.98
0b4738be-de96-473a-bca3-f8eebbc5bf40,C0735,1045,34,22.0,1930.53
b50fff8c-4764-4a7d-90ac-1e11ac596a2e,C0452,1015,71,26.0,1015.07
7b15277f-cae0-418a-815d-d87f6bb10832,C0112,1011,31,5.0,1296.2
b076f5f2-d9ae-4f5b-b622-4923568e22cb,C0412,1024,69,31.0,1908.4
57c34acb-792f-4338-a577-4529f0127e4a,C0845,1047,164,49.0,1318.73
2d8e5eec-659f-4268-94c1-d8ed4e571f4e,C0745,1007,151,35.0,59279.62
04c3eb92-c20d-4677-8d46-4b2484fd9080,C0136,1039,29,7.0,833.28
4c5cf511-8d4d-4ef0-9a91-03c629b7dcd7,C0555,1019,32,45.0,236.66
96f4c65b-51ed-47ce-9a73-7de60904f796,C0463,1030,3,10.0,1655.07
7efc4436-f82a-4327-abcb-8091b821d68e,C0654,1038,98,3.0,1858.83
3f52bc61-cc93-464a-b968-7c2072d2f3a1,C0120,1019,177,40.0,384.53
b8be94a9-e422-4ff4-8838-de61fb41abef,C0020,1004,168,2.0,1916.76
74fb5988-df01-4760-b938-33ccf9bc78ad,C0446,1048,109,27.0,1015.07
20c1314d-cddc-4c4f-86bd-86791ad8e250,C0821,1043,21,5.0,799.15
a5a1ef51-e520-4851-b1b0-d123ac256170,C0939,1005,149,28.0,1506.63
499381c7-0949-489c-8eec-05fbf9b907c2,C0705,1028,55,41.0,448.11
1a6d2a6d-34f3-414c-a085-943dc5c98b41,C0466,1033,145,48.0,1025.23
68d469f5-b2d5-4430-8f01-8919812ae9dc,C0133,1038,7,4.0,1015.07
d1e843f5-c83d-40a0-bb0f-b560d7ccd695,C0128,1029,121,16.0,669.52
77408cb0-872c-479c-8663-44d53b7fc2fc,C0024,1036,128,46.0,252.72
edf83235-2a31-4fba-bc17-f27bde74afcb,C0630,1027,68,5.0,876.72
c9ea33e2-28a2-42b2-9f26-8849dff44156,C0420,1013,147,44.0,768.28
9e54d7f8-95f0-442d-9476-95686f2715cf,C0527,1045,79,9.0,696.95
2842d674-3e92-4240-9b3d-c91cd8a520da,C0080,1033,69,47.0,1041.26
19341ab5-54e2-4655-b75d-1803bc285656,C0724,1002,72,38.0,687.38
316619bb-b7dd-485f-b91b-113291d9ad57,C0348,1024,92,7.0,1393.83
e4b0168c-486d-4aff-a4f0-1d39e34b4b84,C0019,1041,94,26.0,320.06
0f7dbf97-32a5-4843-af17-6d0e0347faeb,C0085,1038,35,24.0,780.07
fb3e1349-b207-4fd1-89ea-c97d5947a8c9,C0990,1031,126,45.0,1695.87
94334c99-7e3d-4e02-b510-6bbf846a1ddc,C0338,1011,85,12.0,1746.77
8ca80408-bd1f-4818-9931-2a6a55dabc4b,C0225,1000,170,10.0,91.56
9573cf01-17c4-48e0-a552-a89b5da9dedc,C0433,1040,110,1.0,1951.67
468fc227-8698-4364-8923-fbbecaacb189,C0106,1037,69,43.0,1252.42
370a855e-f682-44cf-b1e3-21641635d83b,C0175,1005,153,23.0,1109.41
c76d061c-ea52-4852-9707-063322688de1,C0921,1002,165,39.0,1424.76
493efa94-d0b4-447e-9441-a4ea3dcc5ec3,C0494,1022,95,22.0,377.75
0054eed2-ccf9-450c-8019-c518fb2906bf,C0053,1026,9,10.0,1152.03
620f83b9-9c63-4cbe-959b-0447f8604cda,C0570,1005,69,1.0,604.69
7b124377-15b4-44ce-8fa8-9a7fd849fa0f,C0291,1001,98,40.0,545.57
d34a6a88-0663-4c85-aabc-8be3ab3fc4a7,C0333,1006,155,46.0,913.74
ee447d59-b730-4a89-a775-9a0cbf9e002e,C0472,1024,116,7.0,333.93
0d9cfd1b-4b0c-4999-a1f3-96aa97121c9c,C0978,1010,35,20.0,50662.51
5678d82e-6f1c-4f86-ab21-230ade811efd,C0808,1034,161,41.0,146.2
285c22ad-75a4-45c6-98d6-c9b712d5afb5,C0619,1019,86,21.0,409.38
6dbc0ce5-6146-4611-9650-3207899dcede,C0814,1018,119,6.0,611.94
cc5c17ae-9b75-4497-9926-e943d804f94d,C0162,1013,111,37.0,1170.21
fd186883-8649-49c8-9da4-b0043971831c,C0094,1003,143,20.0,1308.85
1f888797-5b85-4023-99aa-127cf5bde644,C0883,1030,61,31.0,749.61
b285142d-2454-415e-bc4c-aedae0dbe4a0,C0012,1029,44,35.0,614.82
d42941fc-2a7d-4f8c-aa0e-4c14a8f935e9,C0174,1032,42,19.0,1015.07
007cb5e6-f360-4653-8f44-e67506f1c941,C0205,1049,18,13.0,81.44
ef740b18-acd1-441f-bef3-57430a2094bf,C0385,1013,180,5.0,584.66
10e031f8-1752-4809-9726-6b4c0ead7530,C0270,1035,50,33.0,1288.08
7d6b7c77-6027-473d-920b-7b06bb7a1e16,C0475,1038,161,8.0,831.28
1802c63e-340f-4d6c-9f85-8561c6883b61,C0964,1017,95,46.0,1067.84
b9f64a1c-63e9-480a-8f37-9b8aec796ca8,C0966,1029,29,6.0,1107.19
035ca839-471e-43fe-a682-32dfce877c64,C0915,1043,11,42.0,738.69
9a185f99-16ec-4541-ae81-ea52e9c88961,C0438,1043,176,42.0,210.35
4be4b64c-af99-4959-84f0-d95ea979e6de,C0433,1049,171,3.0,962.85
7ccb50ce-646b-4e3e-a573-00326b26922b,C0129,1020,87,5.0,1765.54
c6f80a59-f9a5-4bbc-9372-cda784a08c83,C0071,1047,134,25.0,1526.18
aa968683-ac15-4110-b07f-3c4721a6d36b,C0534,1000,42,38.0,1983.39
c754b074-010b-4e89-9218-a352bb530f12,C0330,1024,2,37.0,827.88
e79d6398-023f-42a1-92c9-4ea40d4be388,C0224,1005,172,7.0,1341.04
ea8bce16-3d02-45fb-ae3d-e3684d30e034,C0735,1022,141,34.0,127.54
17468800-405e-4cda-839c-6b66ebcc9dca,C0693,1037,168,30.0,1480.42
5dc91b4b-b003-4ce8-9b13-c3a7fc1f6b7b,C0003,1031,34,22.0,1010.18
0b4018d7-c844-41e9-bfac-ec73d551f9a4,C0041,1018,105,40.0,1717.55
47428288-95a9-46d7-895f-eafa0068aa90,C0524,1022,31,26.0,319.45
4aa024d7-48f4-488d-b2a9-c49037e4fee9,C0509,1030,76,30.0,1527.0
cec8cd2f-014d-4c88-9f94-2202ec12f169,C0345,1035,165,9.0,1015.07
0a3e9d91-f4dd-49f3-8300-583e9b3e788d,C0942,1035,155,49.0,1608.15
63e301bc-d9a3-4d4c-8fac-0a6170eeec10,C0712,1033,150,25.0,1490.33
4f42d966-335e-4f4f-8456-c7461ae009b3,C0343,1036,50,5.0,1015.07
75d35b32-8b52-4ea8-9aea-6e965f07601f,C0224,1035,78,33.0,1502.13
8002d13d-a7f4-4892-8e6f-4673d246efce,C0187,1025,173,27.0,73.7
9e6b9416-bb3f-4e5f-91fa-4a7bfe370c66,C0119,1030,59,9.0,674.9
d0ddabfa-daa6-4f8a-853a-6117d3829d50,C0029,1013,25,15.0,496.57
35f76857-3ed4-413d-8815-bbe08166d270,C0173,1020,61,7.0,369.76
8ecb49b3-8dad-4b63-9877-c9d25928eb9e,C0294,1026,18,50.0,1567.72
dc3adc2f-7b0c-4471-b539-4555bcd36455,C0943,1043,128,18.0,183.66
177c54f3-3503-44e3-94fe-3e7b8459a18a,C0532,1004,157,39.0,201.74
394c3698-3e43-4923-959d-695b64d802bf,C0862,1048,122,39.0,1227.69
ef8dda72-1de8-4ed5-b699-2db1ce11acf0,C0140,1047,4,11.0,1487.84
d2e90a2d-2b26-41c8-ae70-3319865cb8ce,C0062,1033,86,45.0,1391.04
fcf2e1d9-86e4-4470-8d71-0a7c72701299,C0947,1027,65,36.0,53.64
a0bdb207-aa43-45bf-9b73-9842f6e4472f,C0512,1007,48,8.0,683.24
4b62f956-d93d-474f-8db6-543db2b6b873,C0700,1036,61,9.0,1148.05
6b866d8c-891b-44d0-ab85-167c25a09275,C0807,1013,110,10.0,733.75
61789193-69b4-4424-8292-df6ce33530b8,C0874,1047,57,38.0,676.53
79d9dc18-3d3e-4d59-b39b-038325bdaf0f,C0247,1036,8,44.0,1339.3
fc661b60-1bab-4cd9-b4fb-9ed15f281a34,C0591,1022,77,11.0,968.65
c45703b3-3d6a-443b-9e01-ab10b767383e,C0946,1044,63,32.0,1747.89
45ec9a48-d0fa-4613-9e15-5f49fcdcc93b,C0024,1049,145,47.0,244.91
8fbd2412-f319-4e65-a101-e4b6c92ef9c4,C0786,1018,41,46.0,1430.34
d1469676-4e3b-4227-84fe-2454b82ee5eb,C0758,1024,46,41.0,1676.28
620991f5-468b-4fc2-80eb-dff5ac7f15b8,C0540,1046,18,10.0,898.4
3f8cfc49-e89b-4962-ac8b-a62ca411d203,C0837,1035,20,24.0,701.49
7c50f53c-9c09-4642-b5ee-090f58ade4c5,C0791,1020,153,21.0,1596.65
ad58e4d8-362e-4968-bbf2-83d3426aa415,C0788,1017,28,14.0,1965.76
35703424-90af-484b-8a30-d08cd6c5aad9,C0437,1016,37,50.0,334.91
7310b79c-33a1-47c1-b887-5da994b715b0,C0752,1016,106,46.0,1501.86
131d5809-054e-4cb4-8d4d-283c59b29e25,C0061,1014,149,33.0,811.83
63cc8d35-74f9-4146-9c7f-26b2e07385a2,C0043,1013,32,12.0,1864.06
2248015b-b583-4585-8c92-df1b842bc99f,C0220,1033,179,9.0,391.39
ef266a46-6887-4c22-8c12-f809125d535c,C0864,1028,98,48.0,132.82
aa5152c1-739a-4148-9ea5-9114c65d4aa7,C0067,1009,76,49.0,1264.57
f3862f43-b19f-4126-9f8c-b97116848f7a,C0201,1021,141,10.0,1015.07
9e98db0f-f26e-4e81-ad1a-9d002e14f06a,C0758,1043,52,16.0,292.17
08396b55-abfc-4fc6-9cc0-965ef37c7c6c,C0423,1049,163,39.0,1459.23
cce714da-b4b2-4d91-a23b-55ffca5860dd,C0723,1023,126,45.0,1129.08
32bd1405-47bc-4c67-9c62-5086bec9eaf6,C0333,1025,80,30.0,401.59
34694936-8b48-48aa-a3e2-d1003053c0b3,C0943,1032,85,23.0,1015.07
9675f270-d438-47a5-b13e-0f7d42cd65e4,C0046,1018,68,46.0,1031.01
e84d84a4-faca-4f09-9e7d-c8fd8c3dc58b,C0530,1038,170,28.0,1049.31
3416a4bf-98c5-4a3a-8717-526c5aba021f,C0345,1002,78,46.0,471.93
e76c5f27-dd0c-4d4d-ada3-25847b9519ea,C0416,1047,76,35.0,1062.26
057c5494-05bd-4ae1-ae5f-70d7e0b17cdb,C0532,1006,168,47.0,1207.28
a466f9b7-d870-4690-9ed8-12ed91e2a003,C0625,1012,128,14.0,1839.41
2e57755e-7f88-4fed-ad40-a35d18836b08,C0425,1043,99,17.0,954.79
4a7dcd16-11be-485a-bc15-e4118c3e5754,C0663,1036,9,22.0,1585.0
076d9c85-b74c-4704-bfc4-eb2d6e87f39f,C0972,1022,16,38.0,1848.15
52013ec6-3fb7-4c15-9efc-985f1704b67d,C0815,1045,146,29.0,997.64
a2698637-f30a-4358-800a-30b064e5e8da,C0694,1036,124,8.0,1484.04
4f0098ce-dcf0-46da-8ba6-cf03aab06cdd,C0666,1034,156,22.0,153.34
98e7d092-e1aa-4a09-85f4-9a246ded7cc7,C0394,1024,140,4.0,727.61
5dedb03a-3b32-4439-8a7b-cf8a503ed83f,C0816,1034,122,26.0,434.74
3feaaa03-d6e6-4c16-a9aa-fccc11697f1e,C0568,1038,33,42.0,976.0
09be7fee-8b66-4c21-a42d-3cdd9121dca8,C0364,1014,174,31.0,1752.39
3e63974d-2ded-44cb-8591-5631f36fcbe6,C0959,1029,129,37.0,947.17
4c148670-264b-4187-9244-de637a7198c3,C0522,1002,81,4.0,921.45
cee3828a-1e7e-41d5-93a5-7f2309094c47,C0881,1003,88,13.0,1573.53
2c2fb090-2eb3-4ea7-860d-5762b034d53a,C0494,1000,164,21.0,1907.66
ce42050e-eaa6-4da6-b4c0-5d3c38192f7a,C0849,1031,121,39.0,1331.07
7f695a02-4682-40b0-a1ff-346f141ec0cc,C0051,1006,128,49.0,1897.14
877a5dc5-0665-416e-9d7f-70479efe53ed,C0051,1000,28,15.0,1560.07
f79529df-aee7-409c-9bd8-8c9d67ffc9ce,C0515,1023,52,25.0,320.88
903ebdc3-da8b-4742-aa6a-d8aa8139fe3e,C0735,1022,175,27.0,831.04
617eaa3f-8fbd-41da-a046-c33a7573296c,C0338,1011,130,6.0,1733.15
81d6cf6b-4a39-43a7-afae-45b371a88078,C0040,1029,148,46.0,1091.2
de09879a-0fcf-4fbe-8775-d80e6b555da0,C0686,1030,124,18.0,1392.1
e946ffde-476f-4267-9a9e-7f58cbd3e544,C0910,1032,18,25.0,1514.9
6f26d142-07ef-4ab1-a9e7-f027b33468a6,C0139,1000,146,18.0,572.75
41afa410-f7ce-499a-a707-a255620b05c1,C0332,1013,160,21.0,673.94
836d9126-bb42-4821-a03f-ccf49df4d8b9,C0732,1021,75,3.0,1683.9
0c154e04-751c-4506-acaa-1a7bdef3c43a,C0296,1032,84,19.0,119.87
22c48c53-7c35-42cf-bf45-0175f76659d6,C0184,1000,126,28.0,1874.22
2a26fe4b-16f9-4170-9823-1b81987ff3b7,C0620,1048,69,22.0,1313.44
926e16e1-e52a-4bd0-8c91-21ec089e834e,C0542,1004,77,34.0,1208.63
d538b2a0-6bff-452f-93de-8c9db1cd95ef,C0196,1044,166,2.0,1015.07
e5ec2cd3-20d8-4293-8aef-19ab31a93fbc,C0706,1006,146,13.0,1636.47
741661eb-341f-485c-a05e-dc152caf6379,C0653,1003,165,9.0,459.77
def610e8-ed55-4ad2-bbad-e7969baafa19,C0532,1048,40,23.0,925.14
1314354d-06ec-48ee-b97c-6c79c45b1abd,C0154,1043,68,24.0,1746.47
0f62b418-18a0-4a87-8dba-e8b3ea823c80,C0901,1006,93,49.0,1961.26
